Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	tree_length
11952	-89.73307	-252.7828	163.0497	0.0413745	0.00368199	0.00525016	0.0042548	6.30992e-06	9.51768e-05	0.00342616	0.0118296	0.00115051	0.0104937	0.00256785	0.00677016	0.0155451	0.0045685	0.00109841	0.00220737	0.00259963	0.00759254	0.00246944	0.00314808	0.00531517	0.00485348	0.00207539	0.000999909	7.97754e-05	0.00187976	0.00149311	0.0032129	0.00386499	0.00324283	0.000572383	0.00466714	0.00390982	0.0106641	0.0109646	0.0012669	0.00722725	0.00275665	0.00338547	0.0129865	0.00382574	0.000886246	0.00272887	0.0019892	0.0116951	0.0356766	0.00281922	0.00667546	0.00960391	0.00190223	0.00220665	0.0130593	0.000513195	0.00662748	0.00214731	0.00720491	0.00110489	0.00630843	0.000322104	0.000170705	0.00103562	0.00062876	0.000884816	0.00283913	0.00286707	0.00324481	0.0355347	0.00172282	0.00613821	0.00139473	0.0020068	0.00907666	0.00585905	0.00769563	0.00754884	0.00127481	0.00480336	0.00433383	0.000323017	0.0170778	0.000505605	0.00388185	0.00689245	0.0025314	0.00304079	0.000629575	0.000261857	1.64467e-05	0.00249742	0.0076318	6.05835e-05	0.00436951	0.00421163	0.129083	0.368441	0.732344	1.36548	2.71414	7.74695	1.480339	0.0851613	0.00757866	0.0108064	0.00875766	1.29877e-05	0.000195903	0.00705208	0.0243489	0.0023681	0.0215992	0.00528542	0.013935	0.0319964	0.00940336	0.00226085	0.00454343	0.00535083	0.0156278	0.00508286	0.00647969	0.0109402	0.00998993	0.00427177	0.00205812	0.000164202	0.00386912	0.00307327	0.00661312	0.00795532	0.00667473	0.00117814	0.00960639	0.00804759	0.0219499	0.0225685	0.00260767	0.0148759	0.00567403	0.00696833	0.0267301	0.00787452	0.00182416	0.00561683	0.00409438	0.024072	0.0734332	0.00580282	0.0137401	0.0197678	0.00391537	0.00454195	0.0268801	0.00105631	0.0136414	0.00441982	0.0148299	0.00227421	0.0129847	0.000662988	0.000351363	0.00213162	0.00129418	0.00182122	0.00584378	0.0059013	0.00667879	0.0731412	0.00354608	0.0126343	0.00287078	0.00413061	0.0186825	0.0120597	0.0158399	0.0155378	0.00262395	0.00988676	0.00892034	0.000664866	0.0351513	0.00104069	0.00799003	0.0141868	0.00521039	0.00625887	0.00129586	0.00053898	3.38522e-05	0.00514046	0.0157086	0.000124699	0.00899378	0.00866882	0.4858371
11988	-90.69273	-253.5092	162.8164	0.017637	0.000778245	0.000422366	0.00551538	0.000282187	0.00213145	0.00786752	0.00578742	0.000341024	0.0051794	0.00147765	0.000380724	0.000629844	0.000547557	3.09597e-06	0.00132246	0.00160934	0.000661972	0.00900837	0.00301158	0.00271329	0.000794613	0.0038296	0.000369842	0.000439112	0.00252883	0.00187206	0.00346877	0.0021657	0.00157974	0.00130595	0.000272815	0.00254071	0.00180472	0.000837386	0.00111461	0.00108004	0.000772452	0.0010577	0.00284875	0.0030469	0.00164352	0.000178794	0.00134254	0.00340758	0.00722518	0.00920993	0.00730606	0.0053668	0.0017661	0.00661468	0.0018589	0.000898222	0.000913214	0.00176709	0.00272068	0.00144846	0.000742699	0.00111238	0.000230536	0.00330301	0.00254648	0.00363268	0.003495	0.000706528	0.00106269	0.00464825	0.00643369	0.000593824	0.00307495	0.000784701	0.00167045	0.000398242	0.000303889	0.00247952	0.0044404	0.00197981	0.000830524	0.00827323	0.00847318	0.000463119	0.00118617	0.00154303	0.00279163	0.000173175	0.00130493	0.00419046	0.000369081	0.00073694	0.000850897	0.00126207	0.00206393	0.00823672	0.125193	0.362983	0.728942	1.37185	2.75495	7.98769	1.502466	0.0731538	0.00322796	0.00175187	0.0228764	0.00117044	0.00884071	0.0326325	0.0240047	0.00141448	0.0214828	0.00612891	0.00157915	0.00261243	0.00227113	1.28413e-05	0.00548521	0.00667515	0.00274569	0.0373644	0.0124913	0.011254	0.00329585	0.0158842	0.00153401	0.00182132	0.010489	0.00776483	0.0143876	0.00898278	0.00655236	0.00541676	0.00113157	0.0105382	0.00748552	0.00347327	0.00462313	0.00447974	0.00320394	0.00438709	0.0118159	0.0126378	0.0068169	0.00074159	0.0055685	0.0141338	0.0299682	0.0382004	0.0303037	0.0222601	0.00732532	0.027436	0.00771026	0.0037256	0.00378778	0.00732944	0.0112847	0.00600785	0.00308053	0.00461387	0.000956205	0.0137001	0.0105622	0.0150675	0.0144964	0.0029305	0.00440775	0.0192798	0.0266853	0.00246303	0.0127541	0.00325474	0.0069286	0.00165181	0.00126046	0.0102844	0.0184177	0.00821174	0.0034448	0.0343153	0.0351446	0.0019209	0.00491992	0.0064001	0.011579	0.000718286	0.00541252	0.017381	0.00153086	0.00305664	0.00352931	0.00523473	0.00856064	0.0341638	0.2410947
12024	-93.54108	-256.7517	163.2106	0.0987335	0.0322535	0.0135209	0.0272117	0.0128787	0.00789336	0.0160057	0.0506943	0.00090587	0.0147969	0.00779615	0.00822472	0.028307	0.00747624	0.0012529	0.0189244	0.00560669	0.00130873	0.0256947	0.0395709	0.0449792	0.00432738	0.00834511	0.00569108	0.00809876	0.0034052	0.00364947	0.0204522	0.0126107	0.00935932	0.00713105	0.00142821	0.0460538	0.00236033	0.00259659	0.0133085	0.0157589	0.00307043	0.00338159	0.024842	0.0147255	0.00222708	0.00108507	0.00164748	0.0286909	0.0530023	0.0310895	0.0245257	0.0342656	0.0107788	0.0402658	0.0192755	0.0207422	0.063321	0.0352134	0.0173708	0.00145156	0.00791223	0.00156283	0.0519817	0.00951477	0.032094	0.00449628	0.0440415	0.00403201	0.0220592	0.0296778	0.0292706	0.000965778	0.00498342	0.00526132	0.00225776	0.00125369	0.00497854	0.01503	0.0283601	0.0225889	0.013918	0.0174249	0.018686	5.8826e-05	0.0794428	0.0106324	0.032192	0.00122973	0.00833163	0.0559618	0.0259999	0.00802683	0.00781995	0.00487075	0.00703598	0.0429351	0.846685	0.92204	0.974995	1.02565	1.08455	1.18108	0.1203381	0.0575211	0.0187906	0.00787714	0.0158533	0.00750301	0.00459859	0.00932476	0.029534	0.000527751	0.00862054	0.00454196	0.00479164	0.0164914	0.00435558	0.000729926	0.0110252	0.0032664	0.000762451	0.0149694	0.0230536	0.0262044	0.00252109	0.00486178	0.00331556	0.00471826	0.00198383	0.00212614	0.0119152	0.00734687	0.00545264	0.00415447	0.000832059	0.0268304	0.00137511	0.00151274	0.00775339	0.00918096	0.0017888	0.00197008	0.0144727	0.0085789	0.00129747	0.000632153	0.000959803	0.016715	0.0308786	0.0181124	0.0142884	0.0199628	0.00627964	0.0234585	0.0112297	0.0120842	0.0368902	0.020515	0.0101201	0.000845662	0.00460958	0.000910491	0.030284	0.00554321	0.0186976	0.00261948	0.0256581	0.00234901	0.0128514	0.01729	0.0170527	0.000562652	0.00290329	0.00306519	0.00131535	0.000730386	0.00290045	0.00875633	0.0165223	0.0131601	0.00810849	0.0101515	0.0108863	3.42714e-05	0.0462825	0.00619432	0.0187547	0.000716426	0.00485392	0.0326028	0.0151473	0.00467635	0.00455583	0.00283765	0.00409909	0.0250135	1.716474
12060	-96.03579	-259.2209	163.1851	0.0294633	0.00568281	0.000100925	0.00338797	0.00785258	0.000725746	0.0169237	0.0267731	6.32491e-06	0.00684215	0.029707	0.000423247	0.00926284	0.01972	0.019062	0.00250411	0.00236085	0.00190442	0.00086029	0.00919906	0.00320451	0.0208547	0.00750401	0.0275716	0.00770366	0.00680921	0.00609314	0.00641634	0.00127751	0.0152795	0.000266136	0.0124147	0.01211	7.8209e-05	0.0095248	0.00631645	0.0357997	0.000305187	0.00100349	0.034575	0.00246672	0.000300376	0.0150704	0.0101868	0.00471788	0.0488631	0.0040528	0.0255274	0.0170247	0.00376203	0.0220414	0.0195221	0.00528154	0.0274637	0.0028855	0.0164581	0.0084933	0.0030039	0.028566	0.000381828	0.00680104	0.00758082	8.34769e-05	0.000849273	0.0493783	0.00208866	0.00673448	0.00550562	0.00837057	0.00469368	0.00279043	0.00461241	0.00173991	0.0118975	0.018941	0.000219431	0.00297388	0.047465	0.0128503	0.00138634	0.0122202	0.00685315	0.000392025	0.00246059	0.0179228	0.00459024	0.0199824	0.0201816	0.0270327	0.00355091	0.0243925	0.00151355	0.0143263	0.246757	0.505368	0.808223	1.23728	1.97875	4.05257	1.011828	0.0287077	0.00553707	9.83363e-05	0.00330109	0.00765119	0.000707133	0.0164897	0.0260864	6.1627e-06	0.00666667	0.0289452	0.000412392	0.00902528	0.0192143	0.0185732	0.00243989	0.0023003	0.00185558	0.000838227	0.00896314	0.00312233	0.0203199	0.00731156	0.0268645	0.00750609	0.00663458	0.00593687	0.00625179	0.00124474	0.0148876	0.000259311	0.0120963	0.0117995	7.62032e-05	0.00928053	0.00615446	0.0348816	0.00029736	0.000977757	0.0336883	0.00240345	0.000292673	0.0146839	0.0099255	0.00459689	0.04761	0.00394886	0.0248728	0.0165881	0.00366555	0.0214762	0.0190214	0.00514609	0.0267594	0.0028115	0.016036	0.00827548	0.00292686	0.0278334	0.000372035	0.00662662	0.0073864	8.1336e-05	0.000827492	0.048112	0.0020351	0.00656177	0.00536442	0.0081559	0.00457331	0.00271887	0.00449412	0.00169529	0.0115924	0.0184553	0.000213804	0.00289761	0.0462477	0.0125208	0.00135079	0.0119068	0.0066774	0.000381971	0.00239749	0.0174631	0.00447252	0.0194699	0.019664	0.0263394	0.00345984	0.0237669	0.00147473	0.0139589	1.026321
12096	-96.64862	-260.1593	163.5107	0.0667857	0.00246025	0.000876372	0.00527472	0.0321711	0.000156286	0.0150002	0.0354402	2.17958e-05	0.0252086	0.0121047	0.0121525	0.0200775	0.030849	0.0267036	0.017739	0.0111362	0.00159538	0.0109089	0.0576237	0.00541763	0.0271728	0.00682539	0.0234275	0.00186079	0.00485257	0.000827341	0.00126337	0.00638676	0.0146822	0.0106758	0.00801575	0.0122162	0.00929002	0.0402764	0.00422145	0.0329011	0.000214789	0.0133437	0.041661	0.00205617	0.000377098	0.0147384	0.00046044	0.00980014	0.102929	0.0213636	0.0533789	0.00970291	0.00918712	0.00969059	0.0280646	0.00437625	0.0107217	0.00404224	0.0116077	0.0126689	0.00104168	0.0498016	0.00892841	0.00952744	0.00772563	3.47046e-05	6.73797e-05	0.0527008	0.0011924	0.0273592	0.00369168	0.0254057	0.00477005	0.00143762	0.008449	0.00500625	0.0347217	0.0265341	0.00562083	0.00796435	0.0284746	0.00778537	0.0166821	0.0171191	0.00823524	0.00666418	0.00421916	0.0149475	0.00452684	0.00711541	0.0179201	0.0114545	0.0311048	0.0435783	0.0146219	0.0597658	0.899423	0.949616	0.984001	1.01626	1.05306	1.11182	0.07664637	0.0436172	0.00160677	0.000572351	0.00344487	0.0210107	0.000102069	0.00979653	0.0231457	1.42346e-05	0.0164635	0.00790545	0.00793667	0.0131124	0.0201472	0.0174399	0.0115852	0.00727294	0.00104193	0.0071245	0.0376335	0.00353821	0.0177463	0.00445761	0.0153003	0.00121526	0.00316917	0.000540329	0.000825099	0.00417114	0.00958883	0.00697229	0.00523502	0.00797826	0.00606723	0.0263042	0.00275699	0.0214874	0.000140277	0.00871465	0.0272084	0.00134287	0.000246279	0.00962549	0.00030071	0.00640039	0.0672221	0.0139524	0.0348613	0.00633688	0.00600003	0.00632884	0.0183287	0.00285809	0.00700223	0.00263995	0.00758087	0.00827396	0.000680315	0.032525	0.00583107	0.00622229	0.00504554	2.26653e-05	4.40051e-05	0.0344184	0.000778745	0.017868	0.00241101	0.0165923	0.00311528	0.0009389	0.00551797	0.00326954	0.0226764	0.0173292	0.00367092	0.00520145	0.0185965	0.00508456	0.010895	0.0111803	0.00537836	0.00435232	0.0027555	0.00976207	0.00295644	0.00464702	0.0117034	0.00748086	0.0203143	0.0284606	0.00954943	0.0390325	1.531179
12132	-85.94193	-249.4212	163.4793	0.0912545	0.00105036	0.00387134	0.0125365	0.000848696	0.00014262	0.00498865	0.0445232	0.0072839	0.0215188	0.00229613	0.00628149	0.0154688	0.00408841	0.00754214	0.00389459	0.0090702	0.00331581	0.0077946	0.025133	0.000540268	0.021992	0.00174774	0.0199975	0.0047729	0.00361421	0.000123154	0.000843119	0.0103922	0.00134132	0.00253384	0.00603968	0.0192683	0.00269001	0.00929477	0.00374607	0.00261935	0.00437795	0.0218437	0.00322126	0.00154919	0.000313763	0.00571981	0.000435754	0.0111325	0.0495057	0.0100459	0.0889866	0.0039831	0.00754746	0.0165008	0.014892	0.00553339	0.00508845	0.00570248	0.00957597	0.0344703	0.00322736	0.0267129	0.0103526	0.000444851	0.0136851	0.000462985	0.0002366	0.0263653	0.00439315	0.0109416	0.00370978	0.00312679	0.00984004	0.000564037	0.016668	0.00193132	0.0148887	0.026855	0.00389354	0.00683155	0.0487449	0.0144957	0.00563996	0.0239353	0.00791271	0.00219425	0.0140019	0.040452	0.00379256	0.00252551	0.00572445	0.000114771	0.0301659	0.0129722	0.00762306	0.00682341	0.411091	0.648211	0.873492	1.14483	1.54271	2.43255	0.6427652	0.0831752	0.000957366	0.00352858	0.0114266	0.000773556	0.000129993	0.00454698	0.0405813	0.00663901	0.0196136	0.00209284	0.00572535	0.0140993	0.00372644	0.00687439	0.00354978	0.00826716	0.00302225	0.0071045	0.0229078	0.000492434	0.0200449	0.00159301	0.018227	0.00435032	0.00329423	0.00011225	0.000768472	0.00947216	0.00122256	0.0023095	0.00550495	0.0175624	0.00245185	0.00847185	0.00341441	0.00238744	0.00399035	0.0199098	0.00293606	0.00141203	0.000285983	0.0052134	0.000397174	0.0101469	0.0451227	0.00915652	0.0811081	0.00363045	0.00687924	0.0150399	0.0135736	0.00504348	0.00463794	0.00519761	0.00872815	0.0314185	0.00294163	0.0243479	0.00943599	0.000405465	0.0124735	0.000421994	0.000215652	0.024031	0.0040042	0.00997289	0.00338133	0.00284995	0.00896884	0.000514099	0.0151923	0.00176033	0.0135705	0.0244773	0.00354882	0.00622671	0.0444292	0.0132123	0.00514062	0.0218161	0.00721215	0.00199998	0.0127622	0.0368705	0.00345678	0.00230191	0.00521763	0.00010461	0.0274952	0.0118237	0.00694814	0.00621929	1.097136
12168	-98.65163	-261.0613	162.4097	0.173384	0.00269624	0.00190495	0.0217768	0.0185465	0.00611936	0.0146453	0.0835963	0.00586475	0.0100735	0.0110359	0.013149	0.00422387	0.0121969	0.00757202	0.00956104	0.034271	0.00239867	0.00452444	0.0352924	0.0123439	0.00782869	0.0149619	0.0175744	0.011212	0.0111278	0.000457428	0.0267076	0.00306639	0.00598055	0.0309562	0.0210085	0.00776102	0.00483261	0.0104877	0.0139793	0.0078124	0.00171298	0.0024661	0.00592284	0.0103723	0.00239341	0.00293531	0.0043509	0.012815	0.0472863	0.00600115	0.0754131	0.0219827	0.0023431	0.0090977	0.00791079	0.00680455	0.00761552	0.00612929	0.031039	0.0160218	0.0066466	0.0044933	0.0141909	0.0932213	0.0294042	0.0129375	0.000787142	0.00128061	0.013765	0.0122368	0.0010612	0.00753663	0.00908765	0.000406021	0.0192977	0.000401831	0.0170514	0.00859981	0.0358531	0.00294277	0.0169599	0.00760943	0.0408816	0.00823669	0.0326583	0.0221183	0.0529077	0.029604	0.00419995	0.0389663	0.00485812	0.00498977	0.0501029	0.000386623	0.0358171	0.0768774	0.260408	0.518816	0.814872	1.22719	1.92746	3.84012	0.9728919	0.10321	0.00160498	0.00113396	0.012963	0.0110401	0.00364265	0.00871785	0.0497621	0.00349109	0.0059964	0.00656928	0.00782713	0.00251433	0.00726043	0.00450737	0.00569136	0.0204004	0.00142784	0.00269325	0.0210084	0.0073479	0.00466016	0.0089063	0.0104615	0.00667414	0.00662401	0.000272292	0.0158981	0.00182532	0.00356002	0.0184272	0.0125056	0.00461987	0.00287669	0.00624299	0.00832141	0.00465045	0.00101968	0.00146799	0.00352567	0.0061743	0.00142472	0.00174729	0.00258995	0.00762834	0.028148	0.00357228	0.0448909	0.0130856	0.00139477	0.00541555	0.00470903	0.00405052	0.00453326	0.00364856	0.0184765	0.00953721	0.0039565	0.00267471	0.00844739	0.0554915	0.0175033	0.00770124	0.000468559	0.000762302	0.00819383	0.00728416	0.000631697	0.0044863	0.00540957	0.000241691	0.0114873	0.000239197	0.0101501	0.00511918	0.0213421	0.00175173	0.0100956	0.00452963	0.0243354	0.00490302	0.0194404	0.0131663	0.0314941	0.0176222	0.00250009	0.0231953	0.00289187	0.00297024	0.0298246	0.000230144	0.0213207	0.0457625	1.679921
12204	-89.26893	-251.3527	162.0837	0.163217	0.00859109	0.00566632	0.0232293	0.00902804	0.0263459	0.015491	0.0447945	0.0215678	0.0564412	0.00917087	0.0237639	0.00487237	0.0205804	0.0194931	0.0197167	0.000385492	0.00769996	0.0148442	0.00955594	0.00430518	0.0162162	0.0287343	0.0923048	0.0137453	0.0184927	0.00206435	0.00375029	0.151821	0.0289806	0.00799917	0.00463724	0.00642634	0.00742805	0.0024126	0.0218125	0.0150919	0.00729165	0.00777237	0.0208357	0.00625991	0.00320273	0.000683686	0.000136979	0.00349549	0.0337248	0.11657	0.0350996	0.0089763	0.0101123	0.0341106	0.0372689	0.00530733	0.0922254	0.0175145	0.000365082	0.12488	0.0119109	0.00948375	0.0198505	0.000217779	0.0214912	0.00269752	0.0201718	0.027707	0.0526234	0.0586047	0.00409444	0.00586272	0.0171665	0.017377	0.00941823	0.0590453	0.0522634	0.0225552	0.0283447	0.0217846	0.109362	0.0253469	0.0083414	0.041772	0.0428942	0.00390353	0.000505062	0.0436578	0.0229048	0.0715327	0.0267922	0.0109809	0.0026205	0.0381287	0.0542689	0.0215416	0.892538	0.946064	0.982851	1.01745	1.05701	1.1204	0.08220292	0.0657145	0.00345894	0.00228137	0.00935257	0.00363487	0.0106074	0.00623698	0.0180351	0.0086836	0.0227243	0.00369237	0.0095678	0.00196171	0.00828606	0.00784829	0.00793834	0.000155207	0.00310016	0.00597658	0.00384741	0.00173335	0.00652894	0.011569	0.0371637	0.00553411	0.00744551	0.000831147	0.00150994	0.0611259	0.0116682	0.00322062	0.00186704	0.00258737	0.00299068	0.000971361	0.00878214	0.00607628	0.00293576	0.00312931	0.00838887	0.00252036	0.00128948	0.000275265	5.51504e-05	0.00140735	0.0135783	0.0469332	0.0141318	0.00361403	0.0040714	0.0137336	0.0150052	0.00213684	0.0371318	0.00705169	0.000146989	0.0502793	0.00479555	0.00381834	0.00799218	8.7682e-05	0.00865279	0.00108607	0.00812158	0.0111554	0.0211872	0.0235954	0.0016485	0.00236045	0.00691156	0.0069963	0.00379196	0.0237728	0.0210423	0.00908118	0.0114121	0.00877092	0.0440313	0.0102052	0.00335841	0.0168182	0.01727	0.00157164	0.000203348	0.0175775	0.00922192	0.0288005	0.0107871	0.00442113	0.00105506	0.0153514	0.0218497	0.00867308	2.483735
12240	-89.2701	-252.2868	163.0167	0.0498225	0.00570767	0.0101438	0.009712	0.0388342	0.00421095	0.0031999	0.0299765	0.0165605	0.0259981	0.0139966	0.0207132	0.0106795	0.00232327	0.0155107	0.0240502	0.00353054	0.00975871	0.00798777	0.0199975	0.027992	0.0133572	0.0167004	0.0708749	0.000588826	0.00787768	0.00760236	0.000519846	0.130139	0.00978355	0.00991387	0.00666282	0.00452603	0.00175627	0.016709	0.00151347	0.017839	0.00559879	0.00472319	0.0216509	0.00233927	0.00241012	0.000842839	0.00024858	0.00453024	0.10737	0.0214376	0.0148909	0.00201825	0.0249182	0.0332169	0.0270989	0.0116607	0.0267733	0.00810084	0.0128717	0.0361682	0.00238175	0.0145536	0.0105576	7.90627e-05	0.00562481	0.00186224	0.0105568	0.0152055	0.0218775	0.0290331	0.00114412	0.00102406	0.0196291	0.0435207	0.0234081	0.0161708	0.0554738	0.0139113	0.00654109	0.00978708	0.0238807	0.00894759	0.000751278	0.00709717	0.0108265	0.0273788	8.948e-05	0.0524997	0.0129516	0.0409586	0.00707073	0.00730111	0.0231525	0.00797737	0.0179731	0.00763869	0.511977	0.721441	0.903153	1.10723	1.38612	1.95321	0.4840772	0.0312411	0.00357898	0.00636062	0.00608988	0.0243508	0.00264046	0.00200649	0.0187967	0.0103842	0.016302	0.00877655	0.0129881	0.00669658	0.0014568	0.00972596	0.0150806	0.00221382	0.00611917	0.00500871	0.0125394	0.0175523	0.00837562	0.010472	0.0444419	0.000369221	0.00493967	0.00476704	0.000325968	0.0816034	0.00613474	0.00621646	0.0041779	0.00283803	0.00110126	0.0104773	0.000949019	0.0111859	0.0035107	0.00296166	0.0135761	0.00146683	0.00151126	0.0005285	0.000155871	0.00284068	0.0673259	0.0134424	0.00933732	0.00126554	0.0156249	0.0208285	0.0169923	0.00731183	0.0167881	0.00507961	0.00807115	0.0226792	0.00149347	0.00912581	0.00662013	4.9576e-05	0.00352702	0.00116771	0.00661962	0.00953459	0.0137182	0.0182051	0.000717419	0.000642133	0.0123083	0.0272895	0.014678	0.0101398	0.0347847	0.00872305	0.00410157	0.00613696	0.0149743	0.00561056	0.000471087	0.00445026	0.00678872	0.0171678	5.61082e-05	0.0329198	0.00812126	0.025683	0.00443368	0.00457814	0.0145177	0.00500218	0.01127	0.00478982	1.594777
12276	-83.39074	-246.054	162.6633	0.0583217	0.0027865	0.0188178	0.00646046	0.0287844	0.0171651	0.00318418	0.032597	0.0127794	0.0145356	0.0103745	0.0184411	0.0254309	0.00371513	0.0114968	0.0178263	0.0106666	0.00347293	0.00427575	0.0149034	0.0127562	0.00223875	0.00602492	0.0357896	0.000691847	0.00375881	0.0067681	0.00406643	0.0619149	0.0127747	0.00686921	0.00493857	0.00190364	0.00454494	0.0115116	0.00146251	0.0040406	0.00342716	0.00350089	0.0168836	0.000495393	0.000736126	0.000709505	0.00446817	0.00335788	0.0795839	0.0106325	0.0110374	3.51573e-05	0.00608905	0.0415921	0.0334079	0.0114123	0.0360417	0.00194589	0.00316449	0.0457145	0.00354357	0.0142545	0.00883706	4.8642e-05	0.0164405	0.0104286	0.00782485	0.020611	0.0225278	0.00139482	0.00398887	0.00138327	0.00867289	0.0093927	0.0133367	0.0341264	0.0411179	0.0181417	0.00257609	0.00406594	0.031681	0.00685751	0.000535195	0.00555819	0.00262949	0.0110853	8.0952e-05	0.0496684	0.0178968	0.0589464	0.00583254	0.0137534	0.0171609	0.0199988	0.0170508	0.0197846	0.195261	0.450849	0.779945	1.28214	2.21804	5.12136	1.181075	0.0437338	0.00208952	0.0141109	0.00484452	0.0215846	0.0128716	0.00238772	0.0244436	0.00958292	0.0108999	0.00777955	0.0138285	0.0190699	0.00278588	0.00862111	0.0133675	0.00799855	0.00260426	0.00320627	0.0111756	0.00956555	0.00167878	0.00451792	0.0268376	0.000518797	0.00281863	0.00507521	0.0030493	0.0464282	0.00957937	0.00515103	0.0037033	0.00142748	0.00340812	0.00863223	0.0010967	0.00302993	0.00256993	0.00262522	0.0126605	0.000371481	0.000552001	0.000532038	0.00335055	0.00251798	0.0596778	0.00797298	0.00827662	2.63635e-05	0.00456601	0.0311887	0.0250517	0.0085578	0.0270266	0.00145917	0.00237296	0.03428	0.00265722	0.0106891	0.00662666	3.64753e-05	0.0123283	0.00782012	0.00586764	0.0154556	0.0168929	0.00104594	0.00299114	0.00103728	0.00650356	0.00704333	0.0100009	0.0255904	0.0308332	0.0136039	0.00193174	0.00304894	0.0237567	0.00514226	0.000401328	0.00416793	0.00197178	0.00831253	6.07037e-05	0.0372449	0.0134203	0.0442023	0.00437366	0.0103133	0.0128685	0.0149965	0.0127859	0.0148359	1.33356
